0.12946214	0.6804432	1.3704046	-0.3301252	0.98100543	0.11119991	-0.4901865	1.0671537	-0.30333316	0.12097394	0.73751944	-0.1492755	0.12294463	-0.22610494	-0.3626135	1.6217184
-1.0908117	0.5134515	0.8911741	0.47042182	0.6438177	0.22147734	-0.026438415	1.045413	0.09012679	-0.36796284	-0.74260587	0.18372977	-0.2718501	0.25456217	-0.58694494	0.7115137
0.11833365	0.45408142	0.73252404	0.47617114	-0.8543675	0.50127035	0.2868098	1.298221	-0.20785795	-0.51989037	0.20021239	0.27643922	-0.21963637	-0.32255283	-0.18313372	0.1914879
0.20008135	-0.060714345	0.012068378	-0.29821706	-0.048765525	-0.18479224	-0.28416678	0.15741275	0.13140908	0.3138349	0.0674887	-0.06468045	0.10982996	-0.093759455	-0.1463986	0.29885483
0.5900644	-0.2397939	-0.035411842	0.38536248	0.29745415	0.08270946	0.027695604	0.20915416	-0.43901622	0.018504433	0.44074234	-0.5133264	-0.5376912	-0.7335538	0.35734338	-0.18361904
0.46496025	0.9394197	1.0860857	0.44276747	-1.5240314	0.93444014	0.70608723	1.1336607	-0.35194817	-0.73756707	0.8464623	0.657053	-0.014660328	-0.31640872	0.051722467	-0.15765208
-0.1666967	0.26823947	0.34727526	0.06368877	0.21014233	0.2738695	0.094892286	0.08379638	-0.2175786	-0.21435803	0.20361407	0.057072103	-0.0028013843	0.0434488	0.014644954	0.10125117
1.0368159	-0.2302277	-0.47578642	-0.70142436	-0.09828318	-0.20842923	-0.2647401	-1.0496168	-0.329102	0.5728491	1.1879913	-0.30357775	0.5497076	-0.28387058	0.65068734	-0.24902894
0.21400504	0.20024695	0.018777583	-0.4918001	-0.1298863	-0.06220547	-0.11112542	-0.35812297	-0.058173798	0.24264309	0.43400502	0.11771041	0.40737855	0.108605936	0.09900588	0.1576083
-0.48770097	0.68090284	0.5263517	-1.2477762	-0.31627607	-0.16544797	-0.18909791	-0.42252794	0.48383746	0.25723636	0.0662164	0.760019	1.2620327	0.99155384	-0.3445115	0.6076139
